noteId	noteIndex	internalNoteIntercept	internalNoteFactor1	numRatings
1992061486353551365	568	0.17912495	-0.34051847	4
1992262935658279379	569	0.18039209	-0.34181356	4
1985369330117218373	570	0.17618729	0.069971554	9
1992261858137362703	571	0.3809476	0.05993444	19
1989008765069242608	572	0.17405379	-0.69447494	35
1994858504700498374	573	0.31414774	0.0035952372	7
1994909075587404127	574	0.25278556	-0.20588043	7
1994953939238691244	575	0.12451676	0.23210862	7
1984628288354975978	576	0.16908987	0.015779102	10
2001374127463059587	577	0.15778139	0.3322591	11
1991163295969993028	578	0.03671989	-0.2668405	5
1992702987890991594	579	0.07967531	0.28634235	2
1992975690426204646	580	0.08088851	0.28720304	2
1993294774611141065	581	0.2149025	0.12103346	4
1993322547299983418	582	0.2112764	0.11926945	4
2000661264578588722	583	0.3144495	-0.11340177	16
2004683899235156463	584	0.16819893	-0.32516164	4
2004683911465513459	585	0.17161292	-0.3303511	4
2004688306563432680	586	0.10100813	-0.16031581	4
2004709726215352406	587	0.126824	-0.23430006	4
1986099702064972247	588	0.16343209	0.15578382	7
1986121783292932316	589	0.16239661	0.15498087	7
1986165154124599318	590	-0.08682084	-0.16974363	7
1986168988897059323	591	0.016968783	-0.3965337	7
1999951359806771310	592	0.3286243	-0.08961207	19
2004694204958589287	593	0.43895334	-0.051584754	17
2007950592379863071	594	0.06314684	0.31181008	6
2007965774594359802	595	0.11364924	-0.3813791	6
2007966418868830399	596	0.14107437	-0.043323077	6
1992895664208883747	597	0.3347323	0.059490748	9
1992955881026138582	598	0.33493814	0.058332704	9
1999950553737032042	599	0.1457009	0.5410273	7
1989008280417702181	600	0.3157906	0.040395968	14
1989032322084045104	601	0.31657797	0.039886728	14
1986828836424589772	602	0.084627114	-0.39224342	3
1986829828482646166	603	0.08447536	-0.39156753	3
1991906428659884519	604	0.24746513	-0.2540354	9
1991584331505017045	605	0.082886755	0.26524073	32
1986491066564931898	606	0.24699293	0.5009881	18
1992684205008978397	607	0.15761307	0.49597442	22
1992697476256514379	608	0.15832053	0.49666476	22
1995850616573231392	609	0.0855538	0.43909892	5
1995935277743829364	610	0.0285393	-0.382176	5
1995952905711399141	611	0.08494336	0.43895745	5
1997668178004959520	612	0.06515579	-0.2289141	8
2001639154841514283	613	0.28191364	-0.31045893	7
2001679202605494671	614	0.21265286	-0.14964278	7
2001746861183635542	615	0.17570473	-0.5184957	7
2001760487684378920	616	0.1095074	-0.40526095	7
2009458630085538214	617	0.22477545	-0.15040976	5
1991937320358940976	618	0.20234688	0.6482953	31
2003830866062066080	619	-0.1126138	0.170335	4
2003844015905493275	620	0.2063644	-0.2996365	4
2004161076250746994	621	0.20472868	-0.2995257	4
2004186968809201823	622	0.20448382	-0.29937956	4
2011825555990040886	623	0.35866943	0.1787477	24
1999127581505814969	624	0.17491889	0.21062417	11
1999213796263440819	625	-0.023430526	-0.51042473	11
2002410330878587050	626	0.32814032	0.11575611	11
2001377904668631527	627	0.3140073	-0.3599808	22
1986207667812245798	628	0.19377916	0.17948711	17
1986271772052803922	629	-0.08944075	0.16939929	17
1986290114864067044	630	0.28449655	0.16725451	17
1986290419869552916	631	0.37639108	0.29818043	17
1986491521340739662	632	0.30406326	0.12197342	17
1984806923321962810	633	0.07197285	0.4634717	4
1984937432605680096	634	-0.0034677433	-0.35149473	4
1984995133117362257	635	-0.0072202384	-0.3598894	4
1985014173525229876	636	0.06735279	0.45490006	4
1985289768553337282	637	-0.00934601	-0.36402908	4
1992388580199522765	638	-0.047741476	0.09372727	3
1992609581579604137	639	0.004058361	0.25481972	3
1992962173937635832	640	-0.09754901	-0.075048976	3
1987924655466766667	641	0.3046715	-0.10459259	10
1987924661020328394	642	0.33387896	-0.08627102	10
1987925129687412980	643	0.33384854	-0.08510779	10
1987955064317628733	644	0.12255733	0.3540993	10
2012101510688346448	645	0.17188472	0.35653764	8
2012213469274136955	646	0.19406	0.41400564	8
2012345725070282905	647	0.19240399	0.41305667	8
1987214863631089868	648	0.18036027	-0.6095642	24
1987236767733252602	649	0.16776426	-0.5949599	24
1986879132991471868	650	0.39827195	-0.20818959	40
1988384863930495316	651	0.28979522	0.016680013	20
1991160812434571682	652	0.3776099	-0.025702793	41
1995871943346507838	653	0.23851809	-0.19388679	16
1996240661553594759	654	0.35458452	-0.2655646	22
1996663477008494956	655	0.32789186	0.15738493	37
1989820680464998693	656	0.40471044	-0.12697025	12
2007630906870379009	657	0.30658716	0.12539963	9
2007856783772021012	658	0.24459791	0.20105433	9
1986423898552795614	659	0.1660069	-0.5078521	25
1986488967475134558	660	0.1393623	-0.4882982	25
1986873421683159300	661	0.34993052	-0.0098881675	13
2001300384887816691	662	0.052683175	0.05543278	1
1987325300292587692	663	0.06890035	0.32533664	8
1987318912728387896	664	0.34532547	0.073219754	28
1987327367996424675	665	0.20656577	0.41176978	28
2001684893802123665	666	0.23009448	0.51096815	13
1991600413687136291	667	0.25029504	0.69350696	61
1991626000615047540	668	0.25002253	0.6866093	61
1991634251415187812	669	-0.003898998	-0.5929417	61
1991636331542507792	670	0.25417253	0.70048755	61
1985799370923503899	671	0.3199235	0.23199965	12
2003596444943503742	672	0.5055481	0.2451762	76
1994085233713434867	673	0.24534221	0.5980126	43
1999485914179862786	674	0.26812172	0.60222715	20
1991322357286240467	675	0.29909855	0.02084695	8
1991881402661458035	676	0.14509177	0.10601757	3
1995872713538183262	677	0.4732854	0.09902911	31
1999482283036737577	678	0.42788	0.20121513	35
1992577048787734953	679	0.21256594	-0.33847228	9
1992605400235913387	680	0.06541524	-0.4429036	9
1992615215746207959	681	0.09122056	-0.47936133	9
1985013329576816961	682	0.18422051	0.26576272	6
1992695169850777628	683	0.046066012	-0.49963897	19
1992695633225150660	684	0.20153376	0.5858139	19
1992975098781855776	685	0.35357618	-0.27525645	32
1994194575645200836	686	0.31125206	-0.13157661	23
2002031861644558514	687	0.36572728	-0.06401985	10
1990436435430609139	688	0.17593864	-0.50517344	12
1990437813125341665	689	0.24848321	-0.49449062	12
1990444398102925340	690	0.21991743	-0.5282719	12
1990474557346726138	691	0.030065939	0.49900267	12
1990559638773715291	692	0.19483456	-0.5670329	12
1991226125465325986	693	0.06226307	0.48401272	12
1986484768943280493	694	0.31504762	0.27838638	13
1990089130139607044	695	0.13930069	0.0922885	2
1991161976425164962	696	0.2042588	0.018483864	8
1986119392325697807	697	0.13806924	-0.20089588	5
1994810039664791602	698	0.056901306	0.06845786	1
1994824368170360852	699	-0.08556648	-0.10688782	1
1994827804366491990	700	-0.0848551	-0.105264716	1
1987659251695677712	701	-0.0768481	0.1092281	4
1987673893683818703	702	-0.078763075	0.1097551	4
1987957505096310788	703	0.012476655	0.025473919	4
1987957719538520184	704	0.16235198	-0.41387746	4
2000217211797897587	705	0.26080763	0.06384681	10
1986707135741542678	706	0.22165747	-0.075393334	6
1986876255694688758	707	0.17557196	-0.12655862	6
1986477067408445789	708	0.11955429	0.10437583	2
1986573922414834020	709	0.117272675	0.10309038	2
1984632106895466672	710	0.2057494	-0.1661827	5
1987625864884801952	711	0.3182908	-0.059445567	15
1996231628448772586	712	0.28042474	0.25298285	19
2005371202034966844	713	0.18691038	0.05863368	4
2005397725500645408	714	0.18590687	0.051461503	4
2006350420495507687	715	0.18414918	-0.5146238	11
1991934386128724319	716	0.069953874	0.46508715	5
1991938557997621354	717	-0.0575156	-0.29068342	5
1991941959670530449	718	0.111613594	-0.33991757	5
1991946452768035150	719	-0.059365854	-0.2907692	5
2017253143482884567	720	0.07531193	0.1569519	1
2017442756226895941	721	0.077548005	0.15988457	1
1985297024762143008	722	0.20359835	0.47531074	12
1985435417697489202	723	0.2054606	0.47886124	12
1990510221672714429	724	0.14116521	-0.7377363	27
1989322259907989617	725	0.1683383	0.25352496	8
1989416595949551910	726	0.3434302	-0.032344505	8
1990831779419160639	727	0.28851998	-0.085047916	11
1990885222674501883	728	0.26762584	-0.0014091674	11
1990889991644352705	729	0.31992218	-0.044090286	11
1999144241734222018	730	0.177264	0.2263559	15
1988417147304128562	731	0.36566237	0.036835488	15
1988423848950198544	732	0.30778962	-0.3460566	15
1991291201266368519	733	0.46134415	0.11288556	49
2010010471466697177	734	0.2833876	0.034347594	12
1988282872382251164	735	0.44263327	0.30395192	45
2008932838633058439	736	0.30685294	-0.42496872	70
2006004055533842879	737	0.25504217	0.023120578	5
2008727678594003169	738	-0.077177405	0.21407929	16
2008735313384952263	739	-0.037584502	0.21557826	16
2008735315498873129	740	-0.058816414	0.22577333	16
1986478027824591063	741	0.056664307	0.3377082	33
1986485263636312281	742	0.10507779	0.3983688	33
1986489648164565084	743	0.09022844	-0.64294505	33
1986490957903372777	744	0.090585776	-0.6414987	33
1988777221557989744	745	0.099201605	0.22756398	4
1989033323595792393	746	-0.034044594	-0.04080533	4
2008549265841299626	747	0.21764004	0.2940116	7
1994193754169737459	748	0.19958349	-0.5085269	17
1994080323374555174	749	0.0971471	0.3357891	9
1994098258914730311	750	0.13116631	-0.45670232	9
2000214506534744412	751	0.29912654	-0.030104795	9
2000220023445463342	752	0.23110357	-0.14090727	9
1985351654560928003	753	0.08425814	0.37980014	8
1992081583495675906	754	0.090294965	0.3119346	3
1992268093238743089	755	0.090383776	0.31338498	3
1988144803696009217	756	0.11748975	-0.43162093	12
1988315684120449347	757	0.12129423	-0.43830234	12
1992265794240016651	758	0.10163741	0.05199781	1
1996386014240121101	759	-0.030538866	-0.07112771	1
1996665155388645404	760	-0.029053045	-0.0692096	1
2008903090485768260	761	0.17071985	-0.017687391	5
2008916802928103749	762	0.060024735	0.20224236	5
1994822730051387409	763	0.39906356	0.2188867	65
1988683496660038074	764	0.28540155	0.20601988	7
1988693301596213755	765	0.28238142	0.2028546	7
1991292399771898056	766	0.42128485	0.140437	22
1992354987783901344	767	0.27534524	-0.06966228	8
1992372532754719205	768	0.23834796	-0.05516862	8
1992422188067041512	769	0.09307375	-0.15611947	8
2011461846822277197	770	0.32591873	0.4731322	31
1985796896653217824	771	0.4024669	0.26018837	64
2004980548293308818	772	0.06668515	-0.09719396	1
2008399487434145953	773	0.19960397	-0.63208604	12
2008540481186082985	774	0.0532575	0.3386299	12
2008549034974142544	775	0.00024526147	0.4159387	12
2008552322104705513	776	0.001015849	0.41499433	12
2003474561224892604	777	-0.07028213	0.19856764	3
2003514900790837472	778	-0.07353152	0.20275119	3
2003687222458159611	779	-0.06826936	0.19590347	3
2004383477031174302	780	0.13439006	-0.40360472	3
2002035068718473263	781	0.2362156	0.40808457	13
2002696454801072158	782	0.070575476	0.18006997	3
2002704874715095135	783	0.14519498	-0.0999535	3
2002756671244833216	784	0.14514497	-0.09951188	3
1990518676424921095	785	0.12002456	0.6023201	11
1990538987044307043	786	0.07753757	-0.6666013	11
1990691897556210172	787	0.119990386	0.5985999	11
1996439414617039140	788	0.019237896	-0.25157765	4
1996579879211413860	789	-0.014802697	-0.32921538	4
1996635329579909188	790	-0.011449689	-0.32840186	4
1996689899676741836	791	0.051822685	0.47642663	4
1996974793195696448	792	-0.01508953	-0.3292106	4
2006735533775454432	793	0.26639235	-0.099667214	23
1990827711959331128	794	0.06628532	0.27653703	2
1988288172212523331	795	0.28820434	0.1770761	7
1998019782109745351	796	0.5094993	0.019177156	24
1998033265869848724	797	0.50955373	0.018675735	24
1987663559312978136	798	0.13746981	0.49585953	13
2002402523475247555	799	0.32702687	0.13008483	9
2002026143881261241	800	0.21001348	-0.40686828	6
2009472117142602152	801	0.26142025	-0.3282267	18
1999128792795652352	802	0.21768485	-0.30811083	6
1999144865146327316	803	0.20728837	0.24465273	4
1995133237148995774	804	0.26496428	0.3068803	16
1995161594318238170	805	0.32421544	0.14374946	16
1998097717252288679	806	0.13251434	-0.06995134	3
1998097847535751346	807	0.13276488	-0.07059546	3
1998097900782412157	808	0.1300153	-0.06707953	3
1998098872275513816	809	0.1301876	-0.06712816	3
1998133229425967423	810	0.12910903	-0.06705826	3
1997667694825382053	811	0.13648231	0.3106769	3
2003826682180837574	812	0.37363264	-0.06954038	17
2003831189899972967	813	0.44581404	-0.05607366	17
1987550497465631055	814	0.31726426	0.46982878	32
2008164201613701599	815	0.3071269	0.076958254	7
1987237378495308004	816	0.252551	-0.21144158	10
1987389510070501496	817	0.26470378	-0.34386095	10
1987410877985722449	818	0.26453468	-0.3434035	10
1987548289000964109	819	0.43258116	0.30631724	31
1987549373857767506	820	0.40877947	0.29163444	31
1997267676389835009	821	0.24750964	0.35835758	10
1997338827543752895	822	0.2514226	0.36117	10
1997949984348750305	823	0.05660764	0.057533234	1
1998766843041919103	824	0.05587843	0.05756357	1
2009979638517256378	825	0.21610774	-0.3900462	12
2010009900030574670	826	0.26282433	-0.35287514	12
2000244992330076384	827	0.42578912	0.3707185	70
2000257562164212109	828	0.4260905	0.37112865	70
1985362599077085514	829	0.03920217	0.22668174	2
1987920861618147730	830	0.29558906	0.16677889	9
1991552555306893700	831	0.08510777	-0.35198396	5
1991573307179577680	832	-0.01733347	0.3031226	5
1991593186481893880	833	0.13242559	-0.38942015	5
1991642611136786833	834	0.18256089	-0.4255135	5
1985804534635970864	835	0.06524355	0.49867627	11
1985913473013072032	836	0.048063636	-0.66585624	11
1990893250446606459	837	0.15669367	0.2943239	6
1990917942251245878	838	0.29298598	0.10872857	6
1990917995925749944	839	0.2901692	0.106129594	6
2002828396334870857	840	0.14408767	-0.036131036	5
2002847619681239318	841	0.14105669	-0.028646294	5
2003815646488846576	842	0.02231692	-0.061087858	4
2003817804647092705	843	0.117976226	-0.07841259	4
2003822106425852252	844	-0.049861994	0.19299509	4
2003826601918640539	845	0.11322549	-0.07257601	4
2003828907661783426	846	0.11628849	-0.07618002	4
2003831734580691111	847	0.025922727	-0.015495942	4
2003837159967768792	848	0.115193546	-0.074833356	4
1984487496764268871	849	0.21774146	0.37447342	12
1984628706426449920	850	0.24041986	0.359104	12
2006730544474710437	851	0.19024818	0.1299971	3
2008929487426056657	852	0.3530738	0.19559649	8
2009629875104109044	853	0.2659569	-0.21884619	7
1998662541858259022	854	0.2514672	0.07856606	7
1998666037613748602	855	-0.11856869	-0.04907105	7
1998760462649827787	856	0.3172967	-0.07563065	7
1990537808956596661	857	0.15393151	0.52730227	13
1999966291113701779	858	0.081922375	-0.23762007	1
1999986971448361078	859	-0.033503868	0.08193849	1
2003834206049181977	860	0.36480442	0.45207578	37
1989751843845444075	861	0.18845211	0.100166224	3
1989787665923768605	862	0.18782471	0.100195006	3
1989343203703583032	863	0.2652619	-0.46391803	18
1989347795057197548	864	0.25388983	-0.4171491	18
2004331162173391280	865	0.118471496	0.44185734	6
2006105910477787272	866	0.52745336	-0.081371054	43
2005635151888359525	867	0.41793698	0.23114915	17
1998365188391661808	868	0.10927988	-0.33779255	2
1998426562979360933	869	0.07738259	-0.22259781	2
1995164449653534990	870	0.5003257	-0.09899036	45
2007616388760825993	871	0.30962548	0.12271742	10
2009635000128323644	872	0.06105504	-0.0033144285	1
1994904237751292212	873	0.14217068	0.04757045	2
1989802545108107502	874	0.13825296	-0.21757202	5
1990918509484736912	875	0.16308051	-0.068637565	5
1992961494128951367	876	0.22523716	0.26456198	21
1985849554776870986	877	0.2709047	-0.16126345	11
1990174960803782779	878	0.090284064	-0.042028338	1
1990247266632774101	879	0.09052346	-0.04019063	1
1998396938652156266	880	0.14087446	0.5882718	21
1998408394642772135	881	-0.09178778	0.04783682	21
1998425653062885417	882	0.3098824	0.38717645	21
1998427913251623411	883	-0.1741375	-0.19785708	21
1985456367323529380	884	0.09021114	-0.57770467	52
1985457782686965776	885	0.09470531	-0.59281147	52
1985700431121563839	886	0.17665555	0.67452306	52
2006103916849619235	887	0.3314573	-0.013480867	12
1997277098470215786	888	0.37467945	0.24814294	16
1997333633414189284	889	0.34841332	0.14604744	16
1984617607056478359	890	0.21116054	0.41159374	16
1987155455785725992	891	0.14005144	0.12211235	2
1987251322647662605	892	-0.0874315	-0.020631315	2
1987327844004077678	893	0.047466777	-0.14660408	2
1987546659853570440	894	0.40513358	-0.36609668	31
1987547418372497761	895	0.34767297	-0.43686017	31
1988712867588124851	896	0.14881659	-0.5410923	11
1994891762591035692	897	0.04919916	0.19663402	3
1994903284029469144	898	0.086336024	0.24835657	3
1995499916869636505	899	0.07402091	0.117777266	30
1995512978133712925	900	0.16698657	-0.081092045	30
1995872138813669679	901	0.27449605	-0.103663124	7
1998616285920506249	902	-0.05931063	-0.038723987	6
1998769514511495493	903	0.20933288	0.47977114	6
2001732660046037388	904	0.16050479	0.50031	24
2001795647482024369	905	0.13506998	0.4858736	24
1998387294730858751	906	0.14865872	0.5094208	9
1998491594983453083	907	0.11992129	0.4880572	9
1998450328451322303	908	0.3918427	0.29823905	22
1998493000385618287	909	0.2927142	0.16908795	22
1986872621892313378	910	0.33004802	0.1259985	18
1990802961312645435	911	0.3482913	0.16253074	42
1990804349128233268	912	0.36775067	0.18484001	42
1990818651650273499	913	0.41842055	0.16883215	42
1990844307754864666	914	0.43443003	0.1264587	42
1993323361762484336	915	0.28602594	0.44464692	16
1984982360044016088	916	-0.026957363	-0.07877207	7
1984993352484343815	917	0.20304187	0.27152753	7
1989702372063355090	918	0.3058111	0.326166	36
1989745012184154346	919	0.30574688	0.32433546	36
1997678201850474913	920	0.21861884	-0.28646928	8
1986099867295342648	921	0.14131936	-0.023059657	2
1986114684752437338	922	0.13979153	-0.027633337	2
1986117654852051437	923	0.13992213	-0.027346794	2
1987614995350274356	924	0.19691037	0.45103014	8
1987664208826130513	925	0.19875881	0.452569	8
1987934938889375999	926	-0.049078457	-0.35682023	8
2011448880206876853	927	0.22300272	-0.04690688	4
1989806497241468976	928	0.099971876	0.29821655	25
1989821308490686574	929	0.16066016	0.6187899	25
1989851124405346497	930	0.019654946	0.33207515	25
1990016800738644393	931	0.15940563	-0.46276072	25
1991836246675509649	932	0.34361517	-0.34284937	26
1991841923837898822	933	0.24132022	-0.33599183	26
1991878699868713173	934	0.24590456	-0.20147765	26
1989346989155225925	935	0.15747502	-0.31561977	4
1989348939078775265	936	0.16084881	-0.32018054	4
1987721186583920888	937	0.15638468	-0.6553048	31
1988028688219136163	938	0.1426022	-0.65241814	31
2003601880388178092	939	0.2668082	-0.5117749	21
1984593968827367617	940	0.19361132	0.21828899	7
1984609014450188796	941	0.2309727	0.2607204	7
1984618870280237152	942	0.25242913	0.32896185	7
1984635159509909745	943	0.00086096535	-0.04383317	2
1984635930355900731	944	0.11810125	0.05449649	2
1984875623358349319	945	0.22803421	0.043026716	4
1984984367056159154	946	0.1817751	0.29574507	4
1985003320134533322	947	0.23003384	0.05047387	4
1985014508662755568	948	0.22964679	0.047546785	4
1985349338113925572	949	0.25233793	0.14034581	5
1985359477575393458	950	0.1467512	0.21747789	3
1985361048694653287	951	0.13293965	-0.14418145	3
1985386360987885887	952	0.20642626	0.017725497	5
1985776731974701121	953	0.12710463	-0.20019418	3
1985780072247087182	954	0.12736268	-0.20105256	3
1985904554102137157	955	0.12714966	-0.20041664	3
1985946629942481136	956	0.06722386	0.0042531798	1
1985982094422450553	957	0.11353001	0.053148746	2
1986031292945776688	958	0.067529514	0.0063134595	1
1986053317051466038	959	0.32612306	0.37556276	13
1986107292211708134	960	0.24969389	0.28850225	13
1986112110238056646	961	0.1150941	0.05395967	2
1986114129107530228	962	0.26569512	-0.085104376	5
1986116102691205565	963	0.06721951	0.0048378548	1
1986474617394069641	964	0.2031871	0.47221115	12
1986477463380054335	965	0.2807524	0.36359364	12
1986546478148431937	966	0.245974	0.4562917	12
1986549382368702507	967	0.10582119	0.19228359	2
1986579051910144411	968	0.108030185	0.19331694	2
1986808835827544471	969	0.06755389	0.003038481	1
1986814421054689406	970	0.101215266	-0.16937384	2
1986821107920363873	971	0.10338405	-0.17046985	2
1986878705075954054	972	0.067529924	0.0070681283	1
1986940484187529347	973	0.06722881	0.0036335224	1
1986952837809717448	974	0.099817134	-0.16859902	2
1987147811432087569	975	0.06755913	0.0026950813	1
1987884893586776074	976	0.15189704	0.06031771	3
1987924339178541059	977	0.15187675	0.05994735	3
1987924716909154550	978	0.1518964	0.060306843	3
1987980067914301469	979	0.02202332	-0.13292162	2
1988396776886350060	980	0.17594667	-0.31729987	4
1988425038886740153	981	0.17978871	-0.31996787	4
1988806828382134668	982	0.13376217	-0.18866275	3
1988987592600068098	983	0.13422878	-0.18813315	3
1989008306837336502	984	0.13374528	-0.1886003	3
1989190408966902215	985	0.21134105	0.4236842	6
1989395622286254590	986	0.20821661	0.41940996	6
1989771459217043904	987	0.34994674	-0.09208277	11
1989805286475915399	988	0.34988397	-0.09037717	11
1989807357812170944	989	0.28719467	-0.11503971	6
1989808692288479390	990	0.28759637	-0.114754274	6
1989845651426062711	991	0.28872427	-0.111078076	6
1990171276300710112	992	0.06726726	9.021163e-05	1
1990173928744997099	993	0.38734174	0.09457316	12
1990458563530207288	994	0.06754035	0.00511117	1
1990484271602282575	995	0.1802327	-0.025805185	5
1990536682752413980	996	0.12601732	0.18444133	5
1990656125448912943	997	0.15652709	0.11767906	5
1990807845344845901	998	0.067514695	0.008350339	1
1990809589801943542	999	0.24630366	-0.12507229	5
1991073094849421640	1000	0.19623052	0.077395536	4
1991155788652421447	1001	0.19710337	0.0820001	4
1991167151076462966	1002	0.19668148	0.07977932	4
1991547843660632090	1003	0.21094753	-0.3304141	4
1991616620503183804	1004	0.32886982	0.048290245	12
1991660029364301884	1005	0.2541225	-0.38263816	8
1991697491486544062	1006	0.15358552	-0.33893362	4
1991865642627006614	1007	0.06730794	-0.0023190123	1
1991905739837751545	1008	0.35137185	0.10165873	12
1991908475757035906	1009	0.25418824	-0.38260204	8
1991936737103200426	1010	0.06754705	0.0041986257	1
1992124615003660778	1011	0.18152478	-0.047461983	3
1992134738971172955	1012	0.18158828	-0.047955815	3
1992214751590404524	1013	0.4039239	-0.02208256	11
1992225835131060257	1014	0.13637531	-0.17044948	3
1992264262270476458	1015	0.40637237	-0.01734942	11
1992265545391944015	1016	0.13667794	-0.1690562	3
1992268289595052499	1017	0.18157913	-0.053271174	3
1992454680744788308	1018	0.3555481	0.043042157	12
1992480713136898525	1019	0.06744489	0.011440837	1
1992491791157698842	1020	0.06756056	0.0017901163	1
1992505436382113853	1021	0.21414389	0.33940443	7
1992600380081864751	1022	0.40978917	-0.07070921	12
1992609284471833012	1023	0.23980744	0.36251986	7
1992610830668496909	1024	0.380371	-0.08297568	12
1992698876206195027	1025	0.067249954	0.001471403	1
1992699767311274403	1026	0.032209836	0.14589015	2
1992937267237650488	1027	0.29416004	0.13294642	8
1992973922388553983	1028	0.31792557	0.16641688	8
1994056821187793302	1029	0.16739652	-0.14476314	3
1994067042769477775	1030	0.26716474	0.23942767	11
1994082043328635194	1031	0.1670226	-0.1445624	3
1994085061054926989	1032	0.32765263	0.18272987	11
1994576649715642374	1033	0.067218214	0.004958616	1
1994582668109885502	1034	0.06751077	0.007940958	1
1994733804167045537	1035	0.21647502	0.35921517	9
1994744205898383445	1036	0.06752992	0.006272046	1
1994776468732162264	1037	0.2257479	0.33045772	6
1994802608762929227	1038	0.06723285	0.0031639505	1
1994822051773743197	1039	0.16407725	0.16369629	6
1994834300278042799	1040	0.27259257	0.0827623	9
1994837838571946106	1041	0.06746594	0.01058444	1
1994899175604195388	1042	0.067234896	0.0029391479	1
1995078476810904004	1043	0.10662667	-0.13460019	2
1995160570685763681	1044	0.067904755	0.010838894	2
1995164978165190979	1045	0.067508884	0.008083385	1
1995186087254532262	1046	0.1060996	-0.13364115	2
1995372528349389156	1047	0.31562442	-0.007893853	7
1995375612341498059	1048	0.14620836	0.080534905	4
1995493219094655117	1049	0.06745789	0.010935446	1
1995508058068328556	1050	0.31611907	-0.0018018084	7
1995510290390057037	1051	0.20465864	0.02732649	4
1995875484190625927	1052	0.06721933	0.004759324	1
1995955253007843415	1053	0.16328968	0.313016	4
1996062048984187114	1054	0.11424173	0.18125401	2
1996099475572449304	1055	0.1660392	0.282005	4
1996130253413233106	1056	0.08447618	0.2082864	4
1996168126988206368	1057	0.28227562	0.08645004	7
1996177896868655134	1058	0.3376444	-0.117707714	10
1996226007628399038	1059	0.33772352	-0.11782357	10
1996227712499712002	1060	0.28227112	0.086393684	7
1996228063256842672	1061	0.16969557	0.28584424	4
1996234932327231713	1062	0.16836175	0.31863627	4
1996237005395554413	1063	0.11100439	0.17731535	2
1996284388905291904	1064	0.16828693	0.2844562	4
1996301119224738055	1065	0.29918036	0.18803802	8
1996307758639894812	1066	0.16688819	0.092599906	8
1996665418929348690	1067	0.14498778	-0.35908875	8
1996870333538668668	1068	0.11265178	-0.000109171495	2
1996874933088276691	1069	0.06750986	0.00800927	1
1996937851477344257	1070	0.06751881	-0.004529838	1
1996956351080112335	1071	0.1125456	-0.009606069	2
1996967373312573847	1072	0.067224495	0.0041722446	1
1996993279490248831	1073	0.06756025	0.0017281463	1
1997030572049187060	1074	0.067496374	0.008939041	1
1997289710658691446	1075	0.27337912	-0.28198525	8
1997292433667690783	1076	0.087072745	0.11180006	3
1997334744254542194	1077	0.08919449	0.1131333	3
1997486646405611706	1078	0.20212112	0.3700429	6
1997677147134005589	1079	0.22751015	-0.1036581	4
1997682091127869871	1080	0.11762732	-0.07658307	2
1997682691769065683	1081	0.0665782	0.2056511	6
1997941413846114536	1082	0.06721839	0.0049830694	1
1998045980667646385	1083	0.16684194	0.23233499	4
1998081217162289531	1084	0.06756054	0.0017636702	1
1998090926921486498	1085	0.1294628	0.15437865	3
1998134500295922117	1086	0.1318541	0.15389714	3
1998167079367930360	1087	0.06740702	0.003712396	1
1998183384623796250	1088	0.0671254	-0.0054740016	1
1998339990774816896	1089	0.11962756	-0.16924877	4
1998353285351186912	1090	0.11915744	-0.1699033	4
1998409548516794816	1091	0.119201995	-0.16780181	4
1998418736718492106	1092	0.06755727	0.0032329345	1
1998426268207829459	1093	0.11913109	-0.16826878	4
1998448801191993794	1094	0.17657678	0.012156289	3
1998462295618326938	1095	0.18294296	0.22942552	3
1998476680680047010	1096	0.18347602	0.2300087	3
1998484723677515891	1097	0.17691989	0.012040853	3
1998629298895282662	1098	0.13186783	-0.0906521	3
1999471378701930606	1099	0.23784384	0.32760996	7
1999495878692794741	1100	0.06656775	-0.0032275203	2
1999544328637808970	1101	0.117700234	-0.026449047	2
1999568286304850367	1102	0.23463854	0.32533932	7
1999577399839572353	1103	0.11749036	-0.026940512	2
1999875796593230094	1104	0.23104438	0.008811525	12
1999897674699464803	1105	0.2993254	0.092031546	12
2000138468618273249	1106	0.22483166	0.0008393009	4
2000216612431901061	1107	0.22481962	-0.0010929191	4
2000940161505411232	1108	0.35733446	0.055289183	11
2001064696481206513	1109	0.5102214	-0.074036665	38
2001342364858663399	1110	0.20116898	0.03295661	6
2001667772603076820	1111	0.13753761	-0.27726415	3
2001681471229059524	1112	0.13299096	-0.2750591	3
2002028766202048641	1113	0.11925398	-0.1239776	3
2002110594137063445	1114	0.4368305	0.07537014	14
2002287148582535646	1115	0.06861475	0.021566857	3
2002408089895436378	1116	0.13865058	-0.18543701	3
2003019263733289095	1117	0.25758883	0.2789395	8
2003060913285509224	1118	0.26378885	0.28405413	8
2003105335448363374	1119	0.26281822	0.2831394	8
2003229859967852825	1120	0.06764136	0.0022298156	1
2003234325891051988	1121	0.06752752	0.006510222	1
2003256147113808316	1122	0.067544304	0.0045903907	1
2003599735362408771	1123	0.15597498	0.10006898	2
2003607476877267114	1124	0.1561126	0.10059099	2
2003806259074703433	1125	0.15594208	0.099654116	2
2003815219097719028	1126	0.3035845	0.050450582	6
2003836032442065329	1127	0.34741843	-0.33870837	21
2003849985603813769	1128	0.19753549	-0.22543345	6
2004168191690657826	1129	0.32243732	0.053363577	8
2004201645261955095	1130	0.32148403	0.052440368	8
