noteId,raterParticipantId,createdAtMillis,version,agree,disagree,helpful,notHelpful,helpfulnessLevel,helpfulOther,helpfulInformative,helpfulClear,helpfulEmpathetic,helpfulGoodSources,helpfulUniqueContext,helpfulAddressesClaim,helpfulImportantContext,helpfulUnbiasedLanguage,notHelpfulOther,notHelpfulIncorrect,notHelpfulSourcesMissingOrUnreliable,notHelpfulOpinionSpeculationOrBias,notHelpfulMissingKeyPoints,notHelpfulOutdated,notHelpfulHardToUnderstand,notHelpfulArgumentativeOrBiased,notHelpfulOffTopic,notHelpfulSpamHarassmentOrAbuse,notHelpfulIrrelevantSources,notHelpfulOpinionSpeculation,notHelpfulNoteNotNeeded,ratedOnTweetId,ratingSourceBucketed,coreRaterFactor1,coreRaterIntercept,tweetId
1989818725340414040,3123FBDA79E55D33D5F8BE3DEDCA371A0F7119F7CCA6A9AAD73EB9DB4165055C,1763265804816,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989755354670838043,DEFAULT,-0.32151854,0.31492838,1989755354670838043
1989838895475745134,3123FBDA79E55D33D5F8BE3DEDCA371A0F7119F7CCA6A9AAD73EB9DB4165055C,1763265783573,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989755354670838043,DEFAULT,-0.32151854,0.31492838,1989755354670838043
2011108613935251941,7112051CC8005BAAC921C53CE24549246DAE28085A0D10E2D8D96A45477C67B1,1768341233976,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011101508922757602,DEFAULT,0.56993896,0.11265268,2011101508922757602
2011138681248133164,7112051CC8005BAAC921C53CE24549246DAE28085A0D10E2D8D96A45477C67B1,1768341244678,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011101508922757602,DEFAULT,0.56993896,0.11265268,2011101508922757602
2011163884267209129,7112051CC8005BAAC921C53CE24549246DAE28085A0D10E2D8D96A45477C67B1,1768341256828,2,0,0,0,0,HELPFUL,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011101508922757602,DEFAULT,0.56993896,0.11265268,2011101508922757602
1990071680446685185,179E15A606DA7D959E102955EB393BAF430C48A0B5ACA9173C8C5FCBC9D17ECE,1763339165385,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989852157441409533,DEFAULT,0.56489384,0.23717393,1989852157441409533
1990126148626313678,179E15A606DA7D959E102955EB393BAF430C48A0B5ACA9173C8C5FCBC9D17ECE,1763339153764,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989852157441409533,DEFAULT,0.56489384,0.23717393,1989852157441409533
1986053317051466038,3ACD213F944114A6F9499D64DBF4F6E9961A0839D0E25967A15770F38831287B,1762391887843,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986038085302222852,DEFAULT,-0.48196995,0.31765786,1986038085302222852
1986107292211708134,3ACD213F944114A6F9499D64DBF4F6E9961A0839D0E25967A15770F38831287B,1762391898585,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986038085302222852,DEFAULT,-0.48196995,0.31765786,1986038085302222852
1990472679254622301,3ACD213F944114A6F9499D64DBF4F6E9961A0839D0E25967A15770F38831287B,1763408249369,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990425581997985969,DEFAULT,-0.48196995,0.31765786,1990425581997985969
1990479281181634680,3ACD213F944114A6F9499D64DBF4F6E9961A0839D0E25967A15770F38831287B,1763408239018,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990425581997985969,DEFAULT,-0.48196995,0.31765786,1990425581997985969
1990497970211438753,3ACD213F944114A6F9499D64DBF4F6E9961A0839D0E25967A15770F38831287B,1763408232489,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990425581997985969,DEFAULT,-0.48196995,0.31765786,1990425581997985969
1986478027824591063,7A21FA842739B3656172957EDD015E276D16266FEA6446F56578568E9B868B3E,1762461658318,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986443206322774411,DEFAULT,0.6259791,0.17141306,1986443206322774411
1986485263636312281,7A21FA842739B3656172957EDD015E276D16266FEA6446F56578568E9B868B3E,1762461652572,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1986443206322774411,DEFAULT,0.6259791,0.17141306,1986443206322774411
1986489648164565084,7A21FA842739B3656172957EDD015E276D16266FEA6446F56578568E9B868B3E,1762461664986,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986443206322774411,DEFAULT,0.6259791,0.17141306,1986443206322774411
1986490957903372777,7A21FA842739B3656172957EDD015E276D16266FEA6446F56578568E9B868B3E,1762461661876,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986443206322774411,DEFAULT,0.6259791,0.17141306,1986443206322774411
1994017614662639731,58F4736E3AB055C477072045BDA1AFE038CBEA176036EBFFCABA6004C6ADB749,1764262041697,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993923660701422059,DEFAULT,0.50977254,0.3057273,1993923660701422059
1994084648087888226,58F4736E3AB055C477072045BDA1AFE038CBEA176036EBFFCABA6004C6ADB749,1764262050209,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993923660701422059,DEFAULT,0.50977254,0.3057273,1993923660701422059
2002835099729989875,8E74DEC32427465F538702F96587E592625E448029C74DACA15DAB67BF9C40DF,1766424447347,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002699333553041415,DEFAULT,-0.35198238,0.32900766,2002699333553041415
2003118574005518362,8E74DEC32427465F538702F96587E592625E448029C74DACA15DAB67BF9C40DF,1766424440586,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002699333553041415,DEFAULT,-0.35198238,0.32900766,2002699333553041415
1985687890639130974,C806D90D8A01B8F104CD001E592DC9023DB55C34FF1612EDF26DA136A77000BC,1762282449779,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985641890725671008,DEFAULT,-0.6373625,0.21528663,1985641890725671008
1985769771376255331,C806D90D8A01B8F104CD001E592DC9023DB55C34FF1612EDF26DA136A77000BC,1762282443960,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985641890725671008,DEFAULT,-0.6373625,0.21528663,1985641890725671008
1996953159957127432,258890D2B8C010C9AA8B51B50A6716F77A31D70B532602A823C26E8A09F6290A,1764951424702,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996732217272553515,DEFAULT,-0.6185699,0.19355778,1996732217272553515
1996972627173191752,258890D2B8C010C9AA8B51B50A6716F77A31D70B532602A823C26E8A09F6290A,1764951443507,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1996732217272553515,DEFAULT,-0.6185699,0.19355778,1996732217272553515
1995585258440257973,6CDBA05451A6D3FDD87BFDA2DB824A3AD5A5FD26F84DFA81DF6FB614BF9E80DD,1764630945233,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995487740671238516,DEFAULT,0.53205466,0.18263625,1995487740671238516
1995597951536648647,6CDBA05451A6D3FDD87BFDA2DB824A3AD5A5FD26F84DFA81DF6FB614BF9E80DD,1764630938248,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995487740671238516,DEFAULT,0.53205466,0.18263625,1995487740671238516
1995466626591015007,D8B9B0CEA04B7D5DE71CAE0280414EF1D30471F8C005D73E1C05C9ED11C851E6,1764744471053,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995173541143363963,DEFAULT,0.7356689,0.20861124,1995173541143363963
1995872989766672839,D8B9B0CEA04B7D5DE71CAE0280414EF1D30471F8C005D73E1C05C9ED11C851E6,1764744514598,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1995173541143363963,DEFAULT,0.7356689,0.20861124,1995173541143363963
1995499916869636505,D344EDE2356214BB53046CBCF81A4B30080C463A9D5D25BFEB69B32B57B08756,1764614485904,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995335630029463840,DEFAULT,-0.14500408,0.18620786,1995335630029463840
1995512978133712925,D344EDE2356214BB53046CBCF81A4B30080C463A9D5D25BFEB69B32B57B08756,1764614483730,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995335630029463840,DEFAULT,-0.14500408,0.18620786,1995335630029463840
2001732660046037388,40FA8668471338250A1AB216F51FD98CB106EC8852CB9437BF71C2DA7451F782,1766259517638,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001676812586299780,DEFAULT,-0.19073705,0.091168,2001676812586299780
2001795647482024369,40FA8668471338250A1AB216F51FD98CB106EC8852CB9437BF71C2DA7451F782,1766259506022,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001676812586299780,DEFAULT,-0.19073705,0.091168,2001676812586299780
1984599949208617018,F29776E4A2E7708F8DDDE02C7201B6EC8D9CA3D46D08AF26C26B71D2691C8269,1762017131214,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1984459581968556108,DEFAULT,0.2634834,0.35452253,1984459581968556108
1984618172566147329,F29776E4A2E7708F8DDDE02C7201B6EC8D9CA3D46D08AF26C26B71D2691C8269,1762017157005,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1984459581968556108,DEFAULT,0.2634834,0.35452253,1984459581968556108
1999605090483650723,C723536452594A3BDC38C09C2ED7C9F84447E8AF4CCE39625E4AC46ECBE672FE,1765597760926,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999342443125174603,DEFAULT,0.66117966,0.18797508,1999342443125174603
1999649079773843615,C723536452594A3BDC38C09C2ED7C9F84447E8AF4CCE39625E4AC46ECBE672FE,1765597747346,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999342443125174603,DEFAULT,0.66117966,0.18797508,1999342443125174603
1999878077526970570,1097A81B59C538E92554C25AD9887D328991F9D8E374E8C4DD504B969C5C52AB,1765654311577,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999436146481463317,DEFAULT,-0.28607294,0.24658304,1999436146481463317
1999899817175384407,1097A81B59C538E92554C25AD9887D328991F9D8E374E8C4DD504B969C5C52AB,1765654298722,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1999436146481463317,DEFAULT,-0.28607294,0.24658304,1999436146481463317
1987548289000964109,E614CD4D826F594EDAA9756F7FD19235413884EF93F61CCEABE2B2825EB76F37,1762734334559,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987539904608579859,DEFAULT,-0.563028,0.21750076,1987539904608579859
1987549373857767506,E614CD4D826F594EDAA9756F7FD19235413884EF93F61CCEABE2B2825EB76F37,1762734340367,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987539904608579859,DEFAULT,-0.563028,0.21750076,1987539904608579859
2000244992330076384,83C4BCCF2FF13A59E824401513C36CA859CB0514CDA1C5A1780C08500724FCFD,1765814800716,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000211988601860512,DEFAULT,-0.6344398,0.24946845,2000211988601860512
2000257562164212109,83C4BCCF2FF13A59E824401513C36CA859CB0514CDA1C5A1780C08500724FCFD,1765814804064,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000211988601860512,DEFAULT,-0.6344398,0.24946845,2000211988601860512
1984535808506724391,BC698F6845A296E1C8FABD4111BE5AB855D89E6AD4C57DF4D3FE6236FF716EAE,1762019200732,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1984373940404318218,DEFAULT,0.0053328727,0.01821748,1984373940404318218
1984630474040316239,BC698F6845A296E1C8FABD4111BE5AB855D89E6AD4C57DF4D3FE6236FF716EAE,1762019161762,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1984373940404318218,DEFAULT,0.0053328727,0.01821748,1984373940404318218
2007910829895647585,67B4380EC829536E1FBDFF70EAFF3FA44961A9BE14D468579FF175A6A2C084AB,1767678051750,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007891287912124761,DEFAULT,-0.24054739,0.371267,2007891287912124761
2008167931968999467,67B4380EC829536E1FBDFF70EAFF3FA44961A9BE14D468579FF175A6A2C084AB,1767678054368,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007891287912124761,DEFAULT,-0.24054739,0.371267,2007891287912124761
1988692586349957447,AA2290A237C5C2BA9DC4FAE5F824BC335E2904B9C6A85318F2FDC402DC1A33FB,1762998600411,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988420315656131070,DEFAULT,0.47978836,0.23987018,1988420315656131070
1988716121613046062,AA2290A237C5C2BA9DC4FAE5F824BC335E2904B9C6A85318F2FDC402DC1A33FB,1762998608868,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988420315656131070,DEFAULT,0.47978836,0.23987018,1988420315656131070
1988781035476119858,AA2290A237C5C2BA9DC4FAE5F824BC335E2904B9C6A85318F2FDC402DC1A33FB,1762998617162,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988420315656131070,DEFAULT,0.47978836,0.23987018,1988420315656131070
2005042540647477343,96F193265990FD7F511580F79FDCA791B9F6077872396706DA3375F165528AA3,1766911215219,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2004944062168924660,DEFAULT,0.49273747,0.08937126,2004944062168924660
2005169610396463242,96F193265990FD7F511580F79FDCA791B9F6077872396706DA3375F165528AA3,1766911263899,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,2004944062168924660,DEFAULT,0.49273747,0.08937126,2004944062168924660
1989771459217043904,DF05387F3159EFDA710641A9F68A990904B56FD3AC22467AA051ED36C20B40BD,1763243909464,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1989505091230208481,DEFAULT,-0.61804056,0.1507346,1989505091230208481
1989805286475915399,DF05387F3159EFDA710641A9F68A990904B56FD3AC22467AA051ED36C20B40BD,1763243922864,2,0,0,0,0,SOMEWHAT_HELPFUL,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1989505091230208481,DEFAULT,-0.61804056,0.1507346,1989505091230208481
1996168126988206368,DF05387F3159EFDA710641A9F68A990904B56FD3AC22467AA051ED36C20B40BD,1764793739665,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995964165303988245,DEFAULT,-0.61804056,0.1507346,1995964165303988245
1996227712499712002,DF05387F3159EFDA710641A9F68A990904B56FD3AC22467AA051ED36C20B40BD,1764793729134,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995964165303988245,DEFAULT,-0.61804056,0.1507346,1995964165303988245
2002354818992554029,6292F8C4682503B7032E74A480629B81FECBA827E65F0296F354D1351A81F035,1766352917903,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,2002310525963907540,DEFAULT,-0.49511197,-0.08072764,2002310525963907540
2002396663953183179,6292F8C4682503B7032E74A480629B81FECBA827E65F0296F354D1351A81F035,1766352848695,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,2002310525963907540,DEFAULT,-0.49511197,-0.08072764,2002310525963907540
2002403360318599277,6292F8C4682503B7032E74A480629B81FECBA827E65F0296F354D1351A81F035,1766352835244,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,2002310525963907540,DEFAULT,-0.49511197,-0.08072764,2002310525963907540
1991600413687136291,F58DD7FF47ABA5B1F87CDB0F3152948A225C96BEAA9AFEEFC356B0E80B53298F,1763780206438,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991582760847499492,DEFAULT,-0.60984606,0.15107277,1991582760847499492
1991626000615047540,F58DD7FF47ABA5B1F87CDB0F3152948A225C96BEAA9AFEEFC356B0E80B53298F,1763780198239,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991582760847499492,DEFAULT,-0.60984606,0.15107277,1991582760847499492
1991634251415187812,F58DD7FF47ABA5B1F87CDB0F3152948A225C96BEAA9AFEEFC356B0E80B53298F,1763780211646,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991582760847499492,DEFAULT,-0.60984606,0.15107277,1991582760847499492
1991636331542507792,F58DD7FF47ABA5B1F87CDB0F3152948A225C96BEAA9AFEEFC356B0E80B53298F,1763780182577,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991582760847499492,DEFAULT,-0.60984606,0.15107277,1991582760847499492
1997011664290660811,F58DD7FF47ABA5B1F87CDB0F3152948A225C96BEAA9AFEEFC356B0E80B53298F,1764962466296,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996917036212244569,DEFAULT,-0.60984606,0.15107277,1996917036212244569
1997021348820840473,F58DD7FF47ABA5B1F87CDB0F3152948A225C96BEAA9AFEEFC356B0E80B53298F,1764962449493,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996917036212244569,DEFAULT,-0.60984606,0.15107277,1996917036212244569
1998396938652156266,F58DD7FF47ABA5B1F87CDB0F3152948A225C96BEAA9AFEEFC356B0E80B53298F,1765300271435,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998383700866687475,DEFAULT,-0.60984606,0.15107277,1998383700866687475
1998408394642772135,F58DD7FF47ABA5B1F87CDB0F3152948A225C96BEAA9AFEEFC356B0E80B53298F,1765300294895,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1998383700866687475,DEFAULT,-0.60984606,0.15107277,1998383700866687475
1998425653062885417,F58DD7FF47ABA5B1F87CDB0F3152948A225C96BEAA9AFEEFC356B0E80B53298F,1765300279071,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998383700866687475,DEFAULT,-0.60984606,0.15107277,1998383700866687475
1998427913251623411,F58DD7FF47ABA5B1F87CDB0F3152948A225C96BEAA9AFEEFC356B0E80B53298F,1765300287911,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1998383700866687475,DEFAULT,-0.60984606,0.15107277,1998383700866687475
1991554954335539652,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1763671191640,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991515283975180350,DEFAULT,-0.38712406,0.15463282,1991515283975180350
1991560713060622577,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1763671201196,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991515283975180350,DEFAULT,-0.38712406,0.15463282,1991515283975180350
1991590397399704038,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1763671115043,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991515283975180350,DEFAULT,-0.38712406,0.15463282,1991515283975180350
1992352954532159738,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1763856334659,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992300221456642379,DEFAULT,-0.38712406,0.15463282,1992300221456642379
1992357412083495378,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1763856475768,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992300221456642379,DEFAULT,-0.38712406,0.15463282,1992300221456642379
1992357950027915312,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1763856466844,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992300221456642379,DEFAULT,-0.38712406,0.15463282,1992300221456642379
2001021666110185763,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1765928926155,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.38712406,0.15463282,2001007430877241399
2001028300794184072,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1765928917503,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.38712406,0.15463282,2001007430877241399
2001029128498372845,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1765928985806,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000995376581505451,DEFAULT,-0.38712406,0.15463282,2000995376581505451
2001046212536115278,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1765928878999,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001025645267005547,DEFAULT,-0.38712406,0.15463282,2001025645267005547
2001063080336269389,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1765928857370,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001025645267005547,DEFAULT,-0.38712406,0.15463282,2001025645267005547
2001069516457902540,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1765928951852,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000995376581505451,DEFAULT,-0.38712406,0.15463282,2000995376581505451
2001069959082844560,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1765928907649,2,0,0,0,0,HELPFUL,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001007430877241399,DEFAULT,-0.38712406,0.15463282,2001007430877241399
2002101607174213905,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1766177021018,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002026189326893408,DEFAULT,-0.38712406,0.15463282,2002026189326893408
2002115360867140023,4145850A0CDCC676F0D8170E43D684B9CB238FD2F33340F6C386516FC3004E26,1766177010790,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002026189326893408,DEFAULT,-0.38712406,0.15463282,2002026189326893408
2011108613935251941,56318377C30D1CF1B2A8E9D707CE727F2CDA58EDA64521DF26070E3E69C749E4,1768386777792,2,0,0,0,0,HELPFUL,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011101508922757602,DEFAULT,0.36157763,0.21834853,2011101508922757602
2011138681248133164,56318377C30D1CF1B2A8E9D707CE727F2CDA58EDA64521DF26070E3E69C749E4,1768386744024,2,0,0,0,0,HELPFUL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011101508922757602,DEFAULT,0.36157763,0.21834853,2011101508922757602
2011163884267209129,56318377C30D1CF1B2A8E9D707CE727F2CDA58EDA64521DF26070E3E69C749E4,1768386762958,2,0,0,0,0,HELPFUL,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011101508922757602,DEFAULT,0.36157763,0.21834853,2011101508922757602
1984535808506724391,3811820FA2D03167EE72ACA4CCAF254DE7FD742C0EAE7E2868604BDC5514D5B2,1762019286130,2,0,0,0,0,NOT_HELPFUL,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1984373940404318218,DEFAULT,0.40298402,0.05012983,1984373940404318218
